name,lat,lon
Fairview Polymedic Hospital,14.729371,121.04251
Hernandez General Hospital,14.653471,120.989372
A. P. Cruz Community Hospital,14.6876655,120.9575002
Dr. Montano G. Ramos General Hospital,14.6595215,121.0235618
Bagbaguin Family Hospital,14.7187774,121.005167
Pagamutang Bayan Ng Malabon,14.6552043,120.9627243
Tanchoco Clinic,14.67563,120.943161
Our Lady Of Grace Hospital,14.64872,120.981758
Sanctissimo Rosario General Hospital,14.6751115,120.9843523
Klinika Tomasino,14.844028,121.093099
B A Hospital,14.7384585,120.9580669
Ann Francis Mother & Child Hospital,14.6943711,121.0312571
Tawiran Public Clinic,14.7445042,120.9110293
Iba-Tunas Center,14.7531765,120.9773609
San Isidro Health Center,14.6361253,121.1090576
St Joseph Clinic,14.6529685,120.9840561
Centralle Medical,14.6459906,120.9845103
Westmed Diagnostic Clinic,14.653576,121.0293825
Humana by MEDICard,14.6522533,121.0318962
InterMed Healtcare,14.646921,121.0283432
NSPI Dialysis Center,14.6527162,121.029599
Sauyo Health Center,14.6878039,121.0377161
Ong Multispecialty Clinics,14.9666607,120.9132907
ARO Aesthetic & Medical Center,14.6564833,120.9837467
Topmed Diagnostics and Animal Bite Center,14.6462635,121.0528641
Heals Diagnostics,14.6449984,121.0521536
RTCC Medical Clinic,14.6454724,121.0524472
Valenzuela City Medical Center,14.6894963,120.9777468
Medicard,14.6419953,121.0399151
AF Holy Spirit Clinic,14.6866662,121.084352
Unnamed Facility,14.6390942,121.0983793
San Nicolas Dental Clinic,14.9019537,120.886442
Family Care,14.7684409,121.0812812
Family Care Clinic,14.7877056,121.0743499
DOH Eye Center,14.642819,121.0477866
VDerma Clinic,14.6449773,121.0610784
Natureborne OBGYN Clinic,14.6796787,121.0808387
Dr. J.F. Cadiz Healthy Clinic,14.6405753,121.0942803
NCC,14.6569704,120.9931225
Red Cresent,14.6714078,120.9414158
Mendoza - Salvador Maternity & Family Clinic,14.7662452,120.9969765
Westview Specialty Clinic,14.7000385,121.0661442
Diliman Children's Clinic,14.6532653,121.0528362
Grace General Hospital,14.8059299,121.0682494
Klinika sa Bantayog,14.6446883,121.0390054
Ace Diagnostics,14.7048623,121.075778
Global Health Diagnostics,14.6463389,121.0528056
Godsend Maternity Clinic,14.6451758,120.9753389
Three Kings Diagnostic Clinic,14.6493197,120.973037
Pro Star Specialty Clinic,14.7702036,121.077573
Ate Ivy Lying Inn,14.779962,121.0380676
Tala Health Center,14.7679954,121.0600415
Likhaan,14.6631479,121.0404882
Polyhealth,14.6672259,120.947883
Marzan Health Care Clinic,14.6373058,121.0502354
Unnamed Facility,14.7860488,120.9426693
Wenceslao dela faz health center,14.6667419,121.057629
98 msa agri,14.6985432,120.9951921
210 Intercon Diagnostic Center,14.6374707,120.9953512
Elayda-Legaspi. Derma Clinic,14.8089951,121.0482836
Elayda-Legaspi Derma Clinic,14.9056154,121.0484898
Sagrada Familia Hospital,14.9719013,120.8945679
Klinika MJGB Children's Clinic,14.94395,120.9120935
Recina Derm,14.6655094,121.0217134
Lingunan Health Center,14.718777,120.9762121
Nora Birthing Clinic,14.7765182,121.0585168
Jacinto Medical Clinic,14.637772,120.9812523
The Medical City,14.6856236,120.977499
Lias' Clinica Hernandez,14.7618946,120.9665045
healing galing clinic,14.9563894,120.8992004
High Contrast Laboratory,14.7567889,121.0534065
St. Peter's Rock Family Medical Polyclinic,14.7571479,121.0562846
Dominico Medical Clinic,14.7571645,121.0565168
Unnamed Facility,14.6647064,121.0022888
Manangan Medical Clinic,14.7176405,120.9566891
Unnamed Facility,14.7497264,120.9571535
Dra. Galvez Clinic,14.8293612,120.9044736
Manuel Healthclinic,14.9516054,120.8963107
Skin & Body Solutions,14.9515179,120.896158
Bigte Health Center,14.8570121,121.0857516
Saint Vianny Clinic,14.689554,120.9772799
Unnamed Facility,14.7116954,121.0747176
R.E. Mallari Clinical Diagnostic Laboratory,14.6563725,120.9841254
Silk,14.6445722,121.1203274
I-Med HealthCare,14.7525129,120.9548938
Lusung Optical,14.6967782,121.0886296
SJP Maternity Polyclinic and Pharmacy,14.8096116,121.0474745
Philippine Medical Tests System,14.6358797,121.0246028
Marilao Medical & Diagnostic Clinic and Animal Bite Treatment Center,14.7743026,120.970316
S. J. Orbe Medical & Laboratory Clinic,14.7369223,120.9597958
Dr.,14.6609672,120.9900212
Hi-Precision,14.6375012,121.0462683
Terencio medical,14.6380462,120.974023
V. Tongco Medical and Diagnostic Clinic,14.6713347,120.9440063
Nephro Group of Dialysis Center,14.6528082,121.0296116
Unnamed Facility,14.6830991,121.0788416
Malabon Social Hygiene Clinic,14.6551417,120.9623413
Best Diagnostic Corp,14.6447007,121.0520411
Bioscan Clinical Laboratory,14.643731,120.9825479
Centralle Medical,14.7073274,120.9916359
Vian Family Hospital II,14.682847,121.021062
Minute Healcare,14.63813,121.0362692
UP Diliman Health Center,14.6476907,121.0652745
The Medical City,14.6572151,121.0206607
Paso De Blas Lying In Clinic,14.7078723,120.9924343
Cenon Clinic,14.7131047,120.9830984
Unnamed Facility,14.6675219,121.0333389
Angelyn Birthing Home,14.6725401,121.0123256
mata ng buhay,14.7059823,121.0528681
Our Lady of Grace Hospital,14.6488967,120.981379
E. Perlas Diagnostics & Polyclinic,14.6754122,120.9837216
Vizal San Pablo Barangay Health Station,15.0512891,120.8962335
Pulong Palazan Health Center,15.0234864,120.8844392
Vizal Santo Niño Health Center,15.037592,120.9050885
Rural Health Unit II,15.032692,120.8829519
Mapulang Lupa Lying-in Clinic,14.7022435,121.0006303
Emmanuel Maternity and New Born Clinic,14.7059628,120.9897827
Healthway Family Clinic & Pharmacy,14.7159315,121.0406175
Queensberry,14.7238749,121.0396761
Novamedica,14.7216932,121.0397109
Our Lady of Lourdes Hospital,14.719221,121.0066929
Medline Dialysis Center,14.6774104,121.031783
Ibayo Barangay Health Center,14.7543168,120.9535128
Eastmed Animal Bite Center,14.7339898,121.0479916
LRB Medical & Maternity Clinic,14.7655881,121.0444569
CCMM Animal Bite Center,14.636007,121.0971759
Kamiseta Skin Clinic,14.6351103,121.029616
Tala Animal Bite Clinic,14.7669449,121.063482
Escueta Childen's Clinic,14.7419533,121.0335942
Animal Bite Clinic,14.7418281,121.0335298
Nurse Marco,14.6903284,120.9857175
Surecare Diagnostic Clinic,14.8326348,120.8844305
Animal Bite Center,14.7769242,121.0472661
SureMom OB-Gyn,14.772359,121.0777621
Soledad and Macapugay Pediatric Clinic,14.6551864,120.9861325
VMB Med 2020 Medical Clinic,14.7474813,121.0341133
Eyevenue Vision Care Clinic,14.7409986,121.020905
ANS Animal Clinic,14.7392162,121.0282637
Saint Josef Renal Care,14.7753908,120.9594418
Health Network,14.758046,120.9521817
Optic Hall,14.733455,121.0156897
"Rural health unit 2, Pinaod, San Idelfonso",15.0720704,120.9514976
Agnes Dental Clinic,14.780975,121.0336869
Castro Hemodialysis Center,14.9571873,120.9041958
CMV Medical Clinic,14.811014,120.9850236
Holy Child Medical and Dental Clinic,14.8106132,120.9862058
Well Family Midwife Clinic,14.6625391,121.1471
Unnamed Facility,14.6948708,121.0945893
Center for Advanced Aesthetics,14.6453897,121.0543759
St. Aloysius Dialysis Center,14.9714198,120.8949444
Gubatan Medical Clinic,14.835575,120.9046247
St. Jude Medical Clinic and Diagnostic Center,14.6681323,120.9655037
Casiding Medical Clinic,14.6475389,121.0636825
Dental Edge,14.7370013,121.0599603
Ideal vision,14.7372611,121.0596661
One Smile City,14.7371281,121.0599667
R.A.C. Animal Bite Clinic,14.8008014,121.034309
CIF Central Medical Clinic & Laboratory,14.6361759,121.0729768
Marcelo Delos Santos Child and Adult Clinic,14.6610468,121.0341083
Dr. Noel Mariano Santos Medical Clinic,14.6616547,121.0344049
AnimalBite Bakuna,14.6596144,121.0254317
Dangay Medical Clinic,14.6562903,121.0211635
RSV Polyclinic & Diagnostic Center,14.6749933,121.0460186
Metro-Avenue Medical Clinic,14.6746631,121.0471127
Prime Care,14.7667371,121.0442569
Prime Care - Dialysis Care,14.7667381,121.0442274
Mall Clinic,14.9615558,120.8906568
CSM Dental Clinic,14.6587471,120.9525315
CB Dialysis Center,14.660274,120.9513335
Specialist Care,14.6419168,121.1109517
Protacio Hospital,14.5241939,120.9965839
UST Hospital Clinical Division,14.6122477,120.9898193
Lizardo Childrens Clinic,14.5778748,121.0825092
Joson Medical Clinic,14.5787595,121.081881
Morales Childrens Clinic,14.5780048,121.0823562
Mt. Carmel Maternity And Children's Clinic,14.62762,120.984481
Mother Regina,14.58352,121.085128
"Mary's Infant General Hospital, Inc.",14.55577,121.076271
Rosario Specialist Clinic,14.59005,121.084831
Rizal Provincial Hospital,14.5165631,121.2391653
"Commcare, Inc.",14.501349,121.023788
San Jose Clinic,14.474295,120.9983457
Barangay Calumpang Health Center,14.6218267,121.0932123
Barangka Health Center,14.6330533,121.0823397
Fun Ranch Clinic,14.5880686,121.0782776
Eastern Marikina Dialysis Center,14.6207083,121.1032412
Kidney Clinic - Dr De Guzman,14.627507,121.097097
Dr. Elmer Santos Pediatrician Clinic,14.6289383,121.096816
Silang Doctors Hospital,14.2279789,120.973772
Unnamed Facility,14.635583,121.10983
Health Connection,14.6069641,121.1043557
DermaClinic,14.6033182,121.0018538
Hi-Precision Diagnostics,14.3283583,120.9402225
Nordic Medical Clinic Manila,14.5685771,120.9847717
Amisola Maternity Hospital,14.6328532,120.9781047
Alabang Medical Clinic,14.3910351,121.0443189
G.M.F. Medical and Lying In Clinic,14.3286796,120.9376067
Poblete Optical,14.3276204,120.9358934
Dayrit Derma Clinic,14.2458177,120.9759075
Alabang Medical Clinic,14.4307216,121.0147233
St. Luke's Medical Center Extension Clinic,14.5791471,120.9818473
MediCard Clinic,14.3762399,120.9387743
General Mariano Alvarez (GMA) Hospital,14.2969113,121.0064647
Kamuning Health Center,14.6258393,121.0368826
RITM Satellite Clinic,14.5733749,120.9910052
The Zen Insitute Medical Spa,14.6339559,121.0361417
Aesthetic Avenue Medical Clinic,14.4422175,120.9916161
BF Maternity Clinic,14.4422958,120.9915862
Barangay Bel-Air Health Office,14.5604391,121.0231265
Accuhealth Diagnostics,14.4491468,120.978893
Alabang Medical Clinic (Montillano Branch),14.4192377,121.0499702
Geuvara's Clinic,14.2223029,120.9717583
Alfonso Clinic,14.5681954,121.0861052
Bucandala Animal Bite Clinic,14.4059166,120.9276305
Medical Clinic,14.4060294,120.9282904
Clinica Dela Luz,14.5924357,121.0185673
Megason Diagnostic Clinic,14.4193162,121.0474987
Healthwealth Medical Specialist,14.4006026,120.9039496
Health Alert Medical & Diagnostic Center,14.5599309,121.1347911
Well-Family Midwife Clinic,14.5618543,121.1338518
Rizal Orthophaedic Clinic,14.5614105,121.1375617
PITX Clinic,14.5087886,120.9908545
Geremillo Children's Clinic,14.5661864,121.1284065
CME Clinic,14.5489793,121.1310483
Francisco Family Clinic,14.5035427,120.9934504
Santo Niño de Rosales Family Clinic,14.5036162,120.9932775
Las Pinas Medical Clinic,14.4628572,120.9689508
Majito Emergency Clinic,14.4415547,120.9812714
Medbrooke Pediatrics,14.3126665,120.9155506
Children's Clinic,14.6328759,121.0950723
Women's Grace Maternity Clinic & Diagnostic Center,14.635198,121.0944389
Tokyo Healthlink,14.5437543,121.017312
Santo Tomas Health Center,14.5643804,121.0805957
Unnamed Facility,14.561682,121.0593776
St. Anne Orthopedic,14.5807824,121.0132327
Adoracion Diagnostic Center,14.5807968,121.0132833
Herran Laboratory & Medical Clinic,14.5815026,121.0126518
Medcentral,14.5651989,121.1396376
ABC Clinic,14.6264006,120.9831199
Peregrine Eye and Laser Institute,14.5606709,121.030931
Aimee Aguilar-Teo M.D.,14.5522398,121.0444794
Le Clinique,14.5541682,121.0450449
Tomatis,14.5530709,121.0437295
Dela Paza Health Center II,14.6193179,121.1743031
Magat Medical Clinic,14.6181834,121.1714473
Acosta,14.5378894,121.0016426
Brey's Adult and Pediatric Clinic,14.4077802,120.9033095
Far Estern University Health Services,14.6028879,120.9871021
CAH Medical Clinic,14.6334038,121.0016973
St. John Paul II Medical Clinic,14.4412824,120.9118606
Citimed Polyclinic,14.6013091,121.0043908
Prime Care,14.4855537,121.0426938
QualiMed,14.5496861,121.0294571
AL Santos Medical Clinic,14.3297723,120.9575383
Medline Dialysis Center,14.5599249,121.1361352
GRT Diagnostic Center,14.5710339,121.1307625
St. Stamford Clinic,14.5559243,121.0219892
The Aivee Clinic,14.4190167,121.0345707
San Pedro Doctor's Hospital,14.3488642,121.0649328
Cebu Health Center,14.6106645,121.0070858
San Nicolas Health Center,14.5988371,120.9706631
St. John of God,14.5989587,120.9879385
Skin Station,14.5971965,120.9765325
The Medical City,14.6182176,121.0989553
Unnamed Facility,14.5626626,121.0225614
Aventus,14.5579253,121.0145111
ADB Maternity and Lying Inn,14.3163882,120.9439168
Health Index Multispeciality Clinic and Ambulatory Surgery Complex,14.424629,120.948478
Maria Clara Health Center and Lying-in Clinic,14.6180782,120.9907687
Dra. Juliana S. Nombrado OB-Gyne Clinic,14.6289067,121.096826
Unnamed Facility,14.6278233,121.0558758
Transglobal Medical Clinic,14.5653672,121.0087073
SALVEO San Pedro,14.3663481,121.0520659
HQ,14.6266283,121.0045707
Pasig Base,14.562044,121.0711391
Soriano Medical Plaza,14.4625619,120.9634579
Racer HQ,14.6226319,121.0964979
Healthway,14.4161301,121.0407476
Supercare Medical Services,14.5608532,121.018824
MyHealth Clinic,14.580694,121.0559617
Tongdetang Medical Laboratory Medical Center,14.5351011,120.9950817
"Windsor International Maritime Clinic, Inc.",14.5904904,120.9739471
Smile Savers Dental Clinic,14.606074,120.9993744
A.C. Lim Polyclinic,14.5889239,121.0239457
Animal Bite Center,14.5889615,121.0239213
Hemotek Renal Center,14.3016805,120.9543606
Marine medical and laboratory clinic inc.,14.5683398,120.9934624
Philippine Red Cross - Dasmariñas Branch,14.3276399,120.940272
Healthway Office,14.5562878,121.0177319
Medical City,14.5819734,121.181717
Onco care,14.6347544,121.0411955
Metro retail,14.5885622,121.1719669
Rebmann 88,14.6338974,121.0384521
Mdi,14.4832774,121.048393
Cangco medical clinic,14.5618059,121.0111653
EAC MATERNITY CLINIC,14.5585092,120.9893557
Miraculous Mother Medical Clinic,14.6154285,120.9828137
OurHealth Medical and Diagnostic Clinic,14.58222,120.9837494
Medisense Diagnostic Clinic,14.5814756,120.9809261
St.Peter-Paul Medical Clinic,14.5792774,120.9813189
"Aventus Medical Center, Inc.",14.589305,121.0617713
Alabang Hills Clinic,14.4349061,121.03229
Refinity Dermatology And Laser Clinic,14.5734072,121.0591387
Med Option,14.4793752,120.9801655
Cellular Nutrition,14.6195674,121.0480623
The Medical City,14.5739466,121.0489061
Parian Animal Bite Clinic,14.2179427,121.1425674
Imus Care Laboratory & Diagnostic Center Co.,14.4197263,120.9394598
St. Michael's​ Medical Center,14.2057188,121.1551633
Ortiz Medical & Skin Clinic,14.2052725,121.1552936
LTP Lying-in Clinic,14.3304068,120.957185
Ospital ng Baras,14.5215324,121.2667181
health Clinic,14.618513,121.0604545
Merita Medical Center,14.5708763,120.9916645
Corazon de Jesus Health Clinic,14.6066514,121.0315058
Perpetual Succor Maternity Hospital,14.6080998,120.9923296
St. Clement Medical Inc.,14.526675,121.1540058
Sta. Barbara Medical and Lying-in Clinic,14.2631872,121.0061806
Water Cress,14.603106,121.0334175
Aventus Medical Care,14.2063231,121.1549811
Skin Optima,14.6334341,121.0385015
Mother Teresa Parish Clinic,14.4347945,121.0421189
Life Change Recovery Center,14.633163,121.0402621
St. Magdalene Polyclinic,14.2328627,121.1353783
Banlic Health Center,14.230613,121.1373185
Barangay 2 Health Center,14.2130534,121.1612132
Calamba Polyclinic and Diagnostic Center,14.1943138,121.1644479
Philippine Orthopedic Institute,14.5586231,121.0151211
Good Voyage Treatment and Rehabilitation Center Inc.,14.5973261,121.1669857
JRJ MEDICAL LYING- IN CLINIC,14.3586563,120.897495
Avalon Diagnostic Center and Medical Clinic,14.5757151,121.1155566
JAPANESE Clinic,14.5613106,121.0176171
LPU-C Health Services Department,14.2909512,120.9159257
Gamez Hospital,14.2129588,121.1642734
Philippine Kidney Dialysis Foundation,14.6320895,121.0333245
Ear • Nose • Throat • Head & Neck Surgery,14.5816867,121.1151057
Pamplona I Health Center,14.4584588,120.9700057
Giron-Toledo Physical Therapy Clinic,14.2154954,120.9701531
Giron-Lim Laboratory & Clinic,14.2162015,120.9708142
Bio millenium Diagnostic,14.6082206,120.9744868
Shimmian,14.4330404,121.0105966
Dermstrata,14.4329761,121.0105464
Nisce Skin N Face,14.4329015,121.0104936
Crossroads Treatment and Rehabilitation Center,14.5480689,121.1326996
Well Family Clinic,14.585137,121.1013528
Unnamed Facility,14.5575738,121.018078
Pagtakhan Medical Clinic,14.4606146,120.9534167
St. Martin Polyclinic. Inc,14.5781026,120.9880553
lia-anne maternity clinic,14.5721791,121.1270658
Unnamed Facility,14.5700177,121.1124469
Intercare Alabang,14.4257206,121.022693
North Daang Hari Health Center,14.486829,121.0469738
PBM Doctors Clinic,14.4613847,121.0080688
Dr. Tuquero,14.5778046,121.0139889
Malibay Health Center,14.5339806,121.0093263
Metroderm,14.4065062,120.9406539
Micah Clinic,14.5728051,120.992672
Aesthetic Science,14.5631115,121.0250811
Clinica de Beleza,14.4545229,120.9938926
IHADS - International Health Aide Diagnostic Services Inc.,14.5784154,120.9872386
ACOP CLINIC,14.581809,121.1707426
Dr. Pineda Clinic,14.5635994,121.1928055
Unnamed Facility,14.6051375,121.0223386
Unnamed Facility,14.6228073,120.9882017
Pet Mobile,14.4606296,121.0079931
DASMA-PMP Medical Center,14.303544,120.9541686
Unnamed Facility,14.5889565,121.0269932
Unnamed Facility,14.5900599,121.1040638
Ambulatory CPU Lingap Bata – UST Medical Social Service Dapartment,14.6115031,120.990071
Benavides Cancer Institute,14.6109077,120.9904656
Fatima University Medical Center,14.6192564,121.1522667
Jamfy's Clinic,14.3357907,120.9164442
King of Kings Servant Healer Medical Clinic,14.433875,120.9893055
Labao Specialist,14.5417299,121.0816809
Paseo Skin Care Center,14.2475985,121.0641718
"Medical Trends, Inc.",14.4554019,121.0410599
iScan Diagnostic Center,14.6230841,120.9889694
Unnamed Facility,14.5426758,121.0816848
Unnamed Facility,14.5425191,121.0813917
iServe Optical Clinic,14.5444651,121.1447414
Unnamed Facility,14.526991,121.074603
Unnamed Facility,14.532552,121.080074
Unnamed Facility,14.525627,121.074397
